"","clean.city.1860","County.1860","clean.city.1910","County.1910","lon","lat","State.1910","City.1910","Pop.1910","State.1860","City.1860","Pop.1860","alternate.city.1910","alternate.city.1860","inside_1910","inside_1860","match.ID","Deutsch.1910","Franzosisch.1910","Italienisch.1910","Romanisch.1910","Mannlich.1910","Weiblich.1910","Auslander.1910","Protestantisch.1910","Katholisch.1910","Deutsch.1860","Franzosisch.1860","Italienisch.1860","Romanisch.1860","Mannlich.1860","Weiblich.1860","Auslander.1860","Protestantische.1860","Katholisch.1860","PctGerman","rough","elev","Dist","Growth","PctCath"
"232","Forel","Milden(Moudon)-Bezirk","Forel sur Lucens","11. Moudon (Milden)",6.8242127,46.7271332,"Vaud","201. Forel s. Lucens",198,"Vaud","13. Forel",239,"FALSE","FALSE",TRUE,TRUE,FALSE,4,188,0,0,111,81,0,185,7,0,41,0,"0",141,98,0,235,4,0,107,696,-0.726478885369934,-41,0.0167364016736402
"233","Founex","Nyon-Bezirk","Founex","12. Nyon (Neuss)",6.192647,46.3328701,"Vaud","238. Founex",455,"Vaud","17. Founex",241,"FALSE","FALSE",TRUE,TRUE,FALSE,28,405,0,0,235,218,122,343,106,0,58,0,"0",134,107,44,192,49,0,43,389,-52.2748437541977,214,0.203319502074689
"234","Franex","Broye-Bezirk","Franex","1.La Broye",6.817,46.8,"Freiburg","19. Franex",113,"Freiburg","19. Franex",136,"FALSE","FALSE",TRUE,TRUE,FALSE,26,92,0,0,64,54,0,17,101,0,22,0,"0",64,72,0,10,126,0,79,597,1.69801292870286,-23,0.926470588235294
"235","Frangins","Nyon-Bezirk","Prangins","12. Nyon (Neuss)",6.2492927,46.3943352,"Vaud","246. Prangins",721,"Vaud","27. Frangins",468,"FALSE","FALSE",TRUE,TRUE,FALSE,66,625,7,0,365,350,134,610,102,0,117,0,"0",250,218,75,394,74,0,59,416,-45.6744642418868,253,0.158119658119658
"236","Frasses","Broye-Bezirk","Frasses","1.La Broye",6.866667,46.833342,"Freiburg","20. Frasses",113,"Freiburg","20. Frasses",123,"FALSE","FALSE",TRUE,TRUE,FALSE,16,96,0,0,57,55,0,14,98,1,25,0,"0",55,68,1,3,120,0.0384615384615385,25,479,3.04735811347174,-10,0.975609756097561
"237","Froideville","Eschallens-Bezirk","Froideville","5. Echallens ( Tscherli1z)",6.6822073,46.601503,"Vaud","90. Froideville",336,"Vaud","13. Froideville",424,"FALSE","FALSE",TRUE,TRUE,FALSE,4,331,1,0,173,163,3,329,7,0,98,0,"0",210,214,1,421,3,0,63,826,-8.9661768293685,-88,0.00707547169811321
"238","Fuyens","Glane-Bezirk","Fuyens","2. La Gläne",6.966665,46.716667,"Freiburg","65. Fuyens",91,"Freiburg","17. Fuyens",101,"FALSE","FALSE",TRUE,TRUE,FALSE,1,88,1,0,55,35,1,0,90,0,17,0,"0",56,45,0,0,101,0,79,695,2.99655984692791,-10,1
"239","Genollier","Nyon-Bezirk","Genolier","12. Nyon (Neuss)",6.217922,46.4349956,"Vaud","239. Genolier",364,"Vaud","18. Genollier",298,"FALSE","FALSE",TRUE,TRUE,FALSE,24,315,13,0,188,164,32,321,29,1,71,0,"0",152,146,23,277,21,0.0138888888888889,160,554,-46.7382675180353,66,0.0704697986577181
"240","Gevisier","Sanne-Bezirk","Givisiez","4. La Sarine ( Saane)",7.1316578,46.8128615,"Freiburg","170. Givisiez (Siebenzach)",452,"Freiburg","25. Gevisier",169,"Siebenzach","FALSE",TRUE,TRUE,FALSE,75,334,17,0,201,249,185,40,410,3,20,0,"0",83,86,3,29,140,0.130434782608696,71,639,7.77071343200187,283,0.828402366863905
"241","Giez","Grandson-Bezirk","Giez","6. Grandson (Grandsee)",6.6183,46.81201,"Vaud","115. Giez",286,"Vaud","9. Giez",281,"FALSE","FALSE",TRUE,TRUE,FALSE,22,260,3,0,149,136,6,274,11,1,64,0,"0",139,142,3,277,4,0.0153846153846154,73,524,-9.7529130421686,5,0.0142348754448399
"242","Gillarens","Glane-Bezirk","Gillarens","2. La Gläne",6.833326,46.58334,"Freiburg","66. Gillarens",243,"Freiburg","18. Gillarens",170,"FALSE","FALSE",TRUE,TRUE,FALSE,1,240,0,0,108,135,21,3,240,0,40,0,"0",89,81,0,10,160,0,153,688,0.632780506896684,73,0.941176470588235
"243","Gilly","Rolle-Bezirk","Gilly","17. Rolle",6.2983682,46.4576159,"Vaud","332. Gilly",633,"Vaud","7. Gilly",692,"FALSE","FALSE",TRUE,TRUE,FALSE,35,592,4,0,328,303,38,600,31,0,155,0,"0",360,332,34,644,31,0,232,468,-40.175062058762,-59,0.0459259259259259
"244","Gimel","Aubone-Bezirk","Gimel","2. Aubonne",6.3070078,46.5089236,"Vaud","23. Gimel",729,"Vaud","8. Gimel",856,"FALSE","FALSE",TRUE,TRUE,FALSE,31,718,6,0,369,386,37,730,24,1,209,0,"0",456,400,43,808,48,0.00476190476190476,131,756,-38.3241699689983,-127,0.0560747663551402
"245","Gingins","Nyon-Bezirk","Gingins","12. Nyon (Neuss)",6.1785861,46.4109047,"Vaud","240. Gingins",361,"Vaud","19. Gingins",372,"FALSE","FALSE",TRUE,TRUE,FALSE,25,339,2,0,190,176,29,339,26,1,92,0,"0",194,178,15,350,22,0.010752688172043,134,550,-50.3189125702768,-11,0.0591397849462366
"246","Givrins","Nyon-Bezirk","Givrins","12. Nyon (Neuss)",6.2018779,46.428946,"Vaud","241. Givrins",282,"Vaud","20. Givrins.",294,"FALSE","FALSE",TRUE,TRUE,FALSE,9,269,1,0,153,126,15,268,9,2,78,0,"0",154,140,15,288,6,0.025,142,554,-48.0904395222694,-12,0.0204081632653061
"247","Gland","Nyon-Bezirk","Gland","12. Nyon (Neuss)",6.2698809,46.4203001,"Vaud","242. Gland",823,"Vaud","21. Gland",484,"FALSE","FALSE",TRUE,TRUE,FALSE,79,676,38,0,407,403,139,671,132,2,109,0,"0",264,220,27,451,33,0.018018018018018,35,415,-43.2901261051849,339,0.0681818181818182
"248","Gletterens","Broye-Bezirk","Gletterens","1.La Broye",6.9371559,46.8949432,"Freiburg","22. Gletterens",243,"Freiburg","22. Gletterens..",257,"FALSE","FALSE",TRUE,TRUE,FALSE,6,239,0,0,115,130,4,7,238,0,52,0,"0",129,128,1,4,253,0,57,476,0.480466177027455,-14,0.98443579766537
"249","Gollion","Cossonay-Bezirk","Gollion","4. Cossonay",6.5067932,46.5852808,"Vaud","59. Gollion",499,"Vaud","13. Gollion",496,"FALSE","FALSE",TRUE,TRUE,FALSE,20,463,19,0,271,231,31,476,26,1,115,0,"0",263,233,4,491,3,0.00862068965517241,86,527,-22.2103178934872,3,0.00607287449392713
"250","Gossens","Yverdon (Ifferten)-Bezirk","Gossens","19. Yverdon ( Iferten)",6.701653,46.7400869,"Vaud","366. Gossens",93,"Vaud","17. Gossens",118,"FALSE","FALSE",TRUE,TRUE,FALSE,5,88,0,0,48,45,2,93,0,0,23,0,"0",58,60,0,118,0,0,53,514,-3.9120464673118,-25,0
"251","Goumoens-la-
Ville","Eschallens-Bezirk","Goumoens-la-Ville","5. Echallens ( Tscherli1z)",6.6048861,46.6579503,"Vaud","91. Goumoens-la-Ville",404,"Vaud","15. Goumoëns-la-
Ville",406,"FALSE","FALSE",TRUE,TRUE,FALSE,7,403,0,0,230,180,0,396,13,0,86,0,"0",219,187,4,396,10,0,23,604,-13.8419066541709,-2,0.0246305418719212
"252","Goumoens-le-
Joux","Eschallens-Bezirk","Goumoens-le-Jux","5. Echallens ( Tscherli1z)",6.5875268,46.6657323,"Vaud","92. Goumoens-le-Jux",27,"Vaud","14. Goumoëns-le-
Joux",42,"FALSE","FALSE",TRUE,TRUE,FALSE,0,29,0,0,17,12,0,28,1,0,8,0,"0",24,18,0,42,0,0,38,582,-14.4902441290354,-15,0
"253","Grancy","Cossonay-Bezirk","Grancy","4. Cossonay",6.4642847,46.5920275,"Vaud","60. Grancy",304,"Vaud","14. Grancy",338,"FALSE","FALSE",TRUE,TRUE,FALSE,13,279,14,0,159,147,32,280,26,0,78,0,"0",182,156,0,335,3,0,52,586,-25.4819494235816,-34,0.00887573964497041
"254","Grandcour","Peterlingen(Payerne)-Bezirk","Grandcour","15. Payerne (Peterlingen)",6.9281823,46.8718572,"Vaud","309. Grandcour",794,"Vaud","7. Grandcour",751,"FALSE","FALSE",TRUE,TRUE,FALSE,42,755,5,0,416,386,16,780,22,0,152,0,"0",382,369,16,723,28,0,46,471,-0.495608312183986,43,0.0372836218375499
"255","Grandevent","Grandson-Bezirk","Grandevent","6. Grandson (Grandsee)",6.6067599,46.8385716,"Vaud","116. Grandevent",112,"Vaud","10. Grandevent",146,"FALSE","FALSE",TRUE,TRUE,FALSE,0,111,1,0,59,53,1,101,11,0,26,0,"0",73,73,0,142,4,0,601,666,-10.3930826311805,-34,0.0273972602739726
"256","Grandvaux","Ryf-Thal (Lavaux)-Bezirk","Grandvattx","9. Lavaux (Rifthal)",6.7215736,46.5030476,"Vaud","146. Grandvattx",622,"Vaud","5. Grandvaux",622,"FALSE","FALSE",TRUE,TRUE,FALSE,28,562,20,0,303,307,30,566,38,0,152,0,"0",346,276,57,562,60,0,259,732,-7.49036812521014,0,0.0964630225080386
"257","Grandvillard","Greyerz-Bezirk","Grandvillard","3. La Gruyere (Greierz)",7.0861428,46.540928,"Freiburg","116. Grandvillard(Langwiler)",542,"Freiburg","14. Grandvillard",460,"Langwiler","FALSE",TRUE,TRUE,FALSE,4,556,1,0,285,276,1,0,561,0,98,0,"0",216,244,3,3,457,0,323,788,4.84036683290117,82,0.993478260869565
"258","Grange-Paccot","Sanne-Bezirk","Granges-Paccot","4. La Sarine ( Saane)",7.1509438,46.8222963,"Freiburg","171. Granges-Paccot (Zur (ebären)",333,"Freiburg","26. Grange-Paccot",220,"Zur","FALSE",TRUE,TRUE,FALSE,106,219,3,0,161,167,12,88,240,7,27,0,"0",121,99,6,41,179,0.205882352941176,95,600,8.32385548094025,113,0.813636363636364
"259","Granges","Peterlingen(Payerne)-Bezirk","Granges","15. Payerne (Peterlingen)",7.15394,46.47312,"Vaud","310. Granges (Vd.)",917,"Vaud","8. Granges",817,"FALSE","FALSE",TRUE,TRUE,FALSE,81,825,5,0,464,447,22,862,46,0,163,0,"0",398,419,10,800,17,0,222,1000,-3.74927853351318,100,0.0208078335373317
"260","Granges","Vivisbach-Bezirk","Granges","7. La Veveyse ( Vivisbach)",7.17285,46.78417,"Freiburg","275. Granges (F.)",370,"Freiburg","8. Granges",243,"FALSE","FALSE",TRUE,TRUE,FALSE,0,366,3,0,185,184,11,0,368,0,52,0,"0",122,121,6,11,232,0,159,685,12.1808901962202,127,0.954732510288066
"261","Granges de Vesin","Broye-Bezirk","Granges-de-Vesin","1.La Broye",6.850006,46.816669,"Freiburg","23. Granges-de-Vesin",160,"Freiburg","23. Granges de Vesin",177,"FALSE","FALSE",TRUE,TRUE,FALSE,4,155,0,0,86,73,0,4,155,0,35,0,"0",87,90,0,0,177,0,75,508,3.26242316630213,-17,1
"262","Grangettes","Glane-Bezirk","Grangettes","2. La Gläne",6.9619199,46.6785451,"Freiburg","68. Grangettes",184,"Freiburg","21. Grangettes",179,"FALSE","FALSE",TRUE,TRUE,FALSE,1,185,0,0,100,86,0,0,186,0,36,0,"0",91,88,1,0,179,0,117,784,5.66672092817169,5,1
"263","Gratavache","Vivisbach-Bezirk","Grattavache","7. La Veveyse ( Vivisbach)",6.916666,46.599999,"Freiburg","276. Grattavache",208,"Freiburg","9. Gratavache",175,"FALSE","FALSE",TRUE,TRUE,FALSE,0,209,1,0,108,102,1,0,210,0,35,0,"0",85,90,2,0,175,0,100,835,3.41284520718151,33,1
"264","Grenilles","Sanne-Bezirk","Grenilles","4. La Sarine ( Saane)",7.050004,46.733335,"Freiburg","172. Grenilles",124,"Freiburg","27. Grenilles",112,"FALSE","FALSE",TRUE,TRUE,FALSE,0,118,0,0,61,57,0,0,118,0,26,0,"0",55,57,0,0,112,0,47,667,8.40520458006208,12,1
"265","Grens","Nyon-Bezirk","Grens","12. Nyon (Neuss)",6.1908042,46.3931344,"Vaud","243. Grens",135,"Vaud","22. Grens",119,"FALSE","FALSE",TRUE,TRUE,FALSE,7,130,1,0,76,62,22,112,25,0,31,0,"0",69,50,16,108,11,0,58,501,-49.9782125381253,16,0.092436974789916
"266","Gressy","Yverdon (Ifferten)-Bezirk","Gressy","19. Yverdon ( Iferten)",6.6364649,46.7489355,"Vaud","367. Gressy",191,"Vaud","18. Gressy",195,"FALSE","FALSE",TRUE,TRUE,FALSE,26,167,0,0,101,92,0,188,4,0,37,0,"0",108,87,0,195,0,0,98,493,-8.98140912399328,-4,0
"267","Grissach","See-Bezirk","Cressier","5. See (Lac)",7.1400445,46.8988241,"Freiburg","222. Cressier (Grissach) (F.)",377,"Freiburg","22. Grissach",335,"Grissach","FALSE",TRUE,FALSE,FALSE,88,281,8,0,189,188,15,15,362,15,49,0,"0",172,163,0,2,333,0.234375,53,556,2.85711110660308,42,0.994029850746269
"268","Grolley","Sanne-Bezirk","Grolley","4. La Sarine ( Saane)",7.0671904,46.8328352,"Freiburg","173. Grolley",400,"Freiburg","28. Grolley",314,"FALSE","FALSE",TRUE,TRUE,FALSE,17,390,1,0,223,185,6,12,396,0,65,0,"0",169,145,6,0,314,0,109,637,2.56036804676933,86,1
"269","Gruyeres","Greyerz-Bezirk","Gruyeres","3. La Gruyere (Greierz)",7.0624775,46.5777555,"Freiburg","117. Gruyeres (Greierz)",1500,"Freiburg","15. Gruyeres
(Greyerz).",952,"Greierz","Greyerz",TRUE,TRUE,FALSE,33,1465,4,0,776,726,57,8,1494,1,207,0,"0",459,493,5,8,944,0.00480769230769231,320,825,8.56424256461018,548,0.991596638655462
"270","Gryon","Aigle-Bezirk","Gryon","1. Aigle (Aden)",7.0675893,46.2778331,"Vaud","5. Gryon",545,"Vaud","5. Gryon",388,"FALSE","FALSE",TRUE,TRUE,FALSE,45,475,24,0,275,270,29,501,44,3,98,0,"0",197,191,5,382,6,0.0297029702970297,371,1155,-18.9470710522019,157,0.0154639175257732
"271","Gumefens","Greyerz-Bezirk","Gumefens","3. La Gruyere (Greierz)",7.0757631,46.6767042,"Freiburg","118. Gumefens (Ountefing)",417,"Freiburg","16. Gumefens",405,"Ountefing","FALSE",TRUE,TRUE,FALSE,3,420,0,0,219,204,12,0,423,0,81,0,"0",206,199,2,1,404,0,213,724,12.4088107367799,12,0.997530864197531
"272","Hauteville","Greyerz-Bezirk","Hauteville","3. La Gruyere (Greierz)",7.1101245,46.6703036,"Freiburg","119. Hauteville (Altenfüllen)",467,"Freiburg","17. Hauteville",573,"Altenfullen","FALSE",TRUE,TRUE,FALSE,7,467,2,0,255,221,19,6,470,0,114,0,"0",318,255,2,13,560,0,230,734,15.0497201437257,-106,0.977312390924956
"273","Hennens","Glane-Bezirk","Hennens","2. La Gläne",6.88456,46.68308,"Freiburg","69. Hennens",169,"Freiburg","22. Hennens",151,"FALSE","FALSE",TRUE,TRUE,FALSE,1,168,0,0,87,82,1,1,168,0,27,0,"0",83,68,0,0,151,0,58,773,0.67973798110627,18,1
"274","Henniez","Peterlingen(Payerne)-Bezirk","Henniez","15. Payerne (Peterlingen)",6.883395,46.7422803,"Vaud","311. Henniez",286,"Vaud","9. Henniez",286,"FALSE","FALSE",TRUE,TRUE,FALSE,24,260,0,0,135,149,3,276,8,0,62,0,"0",150,136,0,283,3,0,138,499,-0.533098692641538,0,0.0104895104895105
"275","Hermenches","Milden(Moudon)-Bezirk","Hermenches","11. Moudon (Milden)",6.7602436,46.6419622,"Vaud","202. Hermenches",298,"Vaud","14. Hermenches",312,"FALSE","FALSE",TRUE,TRUE,FALSE,8,292,0,0,158,142,1,292,8,0,60,0,"0",163,149,1,310,2,0,77,668,-3.03436159330011,-14,0.00641025641025641
"276","Illens","Sanne-Bezirk","Illens","4. La Sarine ( Saane)",7.10551,46.73451,"Freiburg","174. Illens ( Illingen)",14,"Freiburg","29. Illens (Illingen)",16,"Illingen","Illingen",TRUE,TRUE,FALSE,0,14,0,0,14,0,9,0,14,0,2,0,"0",10,6,0,0,16,0,64,669,12.5963274345351,-2,1
"277","Isle","Cossonay-Bezirk","L'Isle","4. Cossonay",6.4134809,46.6183489,"Vaud","61. L'Isle",937,"Vaud","15. Isle",825,"FALSE","FALSE",TRUE,TRUE,FALSE,50,870,12,0,498,435,20,902,26,3,196,0,"0",440,385,3,819,6,0.0150753768844221,107,668,-28.7256663410067,112,0.00727272727272727
"278","Jongny","Vevey(Vivis)-Bezirk","Jongny","18. Vevey ( Vivis )",6.8470796,46.4826453,"Vaud","344. Jongny",277,"Vaud","6. Jongny",286,"FALSE","FALSE",TRUE,TRUE,FALSE,18,252,12,0,149,133,17,240,42,3,52,1,"0",161,125,7,275,11,0.0545454545454545,375,592,-1.37047343929256,-9,0.0384615384615385
"279","Jouxtens-Mezery","Lausanne-Bezirk","Jouxtens-Mezery","7. Lausanne",6.59874,46.55043,"Vaud","131. Jouxtens-Mezery",290,"Vaud","6. Jouxtens-Mezery",207,"FALSE","FALSE",TRUE,TRUE,FALSE,9,289,0,0,149,150,33,278,20,0,37,0,"0",106,101,3,204,3,0,127,539,-15.5091595926382,83,0.0144927536231884
"280","Juriens","Orbe-Bezirk","Juriens","13. Orbe (Orbach)",6.448674,46.6913802,"Vaud","267. Juriens",285,"Vaud","14. Juriens",272,"FALSE","FALSE",TRUE,TRUE,FALSE,6,278,1,0,145,142,6,279,6,0,58,0,"0",141,131,0,270,2,0,203,827,-23.5681469387996,13,0.00735294117647059
"281","L avay-Moreles","Aigle-Bezirk","Lavey-Morcles","1. Aigle (Aden)",7.0144817,46.2207033,"Vaud","6. Lavey-Morcles",745,"Vaud","6. L avay-Moreles",365,"FALSE","FALSE",TRUE,TRUE,FALSE,44,678,13,0,403,334,20,503,225,0,77,0,"0",189,176,4,325,40,0,248,431,-24.4412982775774,380,0.10958904109589
"282","L ongirod","Aubone-Bezirk","Longirod","2. Aubonne",6.2585349,46.4951923,"Vaud","24. Longirod",278,"Vaud","9. L ongirod",333,"FALSE","FALSE",TRUE,TRUE,FALSE,11,264,2,0,158,119,4,273,4,1,75,0,"0",178,155,10,319,14,0.0131578947368421,110,883,-42.2749452970585,-55,0.042042042042042
"283","L ucens","Milden(Moudon)-Bezirk","Lucens","11. Moudon (Milden)",6.8389176,46.7082614,"Vaud","204. Lucens",1644,"Vaud","16. L ucens",832,"FALSE","FALSE",TRUE,TRUE,FALSE,191,1426,19,2,823,821,190,1446,174,3,199,0,"0",404,428,0,798,34,0.0148514851485149,92,497,-2.50263805424542,812,0.0408653846153846
"284","La Corbaz","Sanne-Bezirk","La Corbaz","4. La Sarine ( Saane)",7.11472,46.838892,"Freiburg","153. La Corbaz",165,"Freiburg","30. La Corbaz",127,"FALSE","FALSE",TRUE,TRUE,FALSE,28,141,0,0,88,81,0,12,157,4,22,0,"0",63,64,0,0,127,0.153846153846154,119,630,5.04997954919354,38,1
"285","La Joux","Glane-Bezirk","La Joux","2. La Gläne",6.933334,46.633341,"Freiburg","70. La Joux",414,"Freiburg","23. La Joux",405,"FALSE","FALSE",TRUE,TRUE,FALSE,8,403,9,0,219,201,9,4,416,0,92,0,"0",198,207,0,1,404,0,74,815,5.84952872690246,9,0.997530864197531
"286","La Magne","Glane-Bezirk","La Magne","2. La Gläne",6.933334,46.633341,"Freiburg","74. La Magne",69,"Freiburg","24. La Magne",110,"FALSE","FALSE",TRUE,TRUE,FALSE,0,69,0,0,43,26,0,0,69,0,19,0,"0",49,61,0,0,110,0,74,815,5.84952872690246,-41,1
"287","La Mothe","Yverdon (Ifferten)-Bezirk","Vugelles-La-Mothe","19. Yverdon ( Iferten)",6.5681258,46.8189441,"Vaud","386. Vugelles-La-Mothe",199,"Vaud","19. La Mothe",267,"FALSE","FALSE",TRUE,TRUE,FALSE,12,189,0,0,113,88,4,183,14,2,53,0,"0",143,124,9,258,9,0.0363636363636364,506,569,-13.3967629804233,-68,0.0337078651685393
"288","La Rippe","Nyon-Bezirk","La Rippe","12. Nyon (Neuss)",6.150842,46.3815158,"Vaud","247. La Rippe",341,"Vaud","23, La Rippe",348,"FALSE","FALSE",TRUE,TRUE,FALSE,33,300,6,0,172,168,24,288,43,0,78,1,"0",193,155,50,297,51,0,51,514,-53.2955021975116,-7,0.146551724137931
"289","La Rogive","Oron-Bezirk","La Rogivue","14. Oron",6.8944,46.5643,"Vaud","296. La Rogivue",61,"Vaud","10. La Rogive",86,"FALSE","FALSE",TRUE,TRUE,FALSE,1,56,0,0,24,33,0,55,2,0,14,0,"0",48,38,0,85,1,0,29,819,-0.395124082455934,-25,0.0116279069767442
"290","La Vounaise","Broye-Bezirk","La Vounaise","1.La Broye",6.816667,46.800003,"Freiburg","48. La Vounaise",150,"Freiburg","48. La Vounaise",173,"FALSE","FALSE",TRUE,TRUE,FALSE,17,121,13,0,85,66,18,11,140,1,34,0,"0",97,76,0,14,159,0.0285714285714286,79,597,1.69021132536795,-23,0.919075144508671
"291","La-Chaux","Cossonay-Bezirk","La Chaux","4. Cossonay",6.47306,46.61805,"Vaud","49. La Chaux (Vd.)",363,"Vaud","16. La-Chaux",443,"FALSE","FALSE",TRUE,TRUE,FALSE,6,350,7,0,188,175,12,355,7,1,100,0,"0",235,208,3,441,2,0.0099009900990099,53,561,-24.7215917205327,-80,0.00451467268623025
"292","La-Rougeve","Vivisbach-Bezirk","La Rougeve","7. La Veveyse ( Vivisbach)",6.906176,46.565281,"Freiburg","281. La Rougeve",75,"Freiburg","14. La-Rougeve",79,"FALSE","FALSE",TRUE,TRUE,FALSE,0,75,0,0,29,46,0,0,75,0,15,0,"0",35,44,0,12,67,0,29,817,0.442707826423647,-4,0.848101265822785
"293","La-Tour","Greyerz-Bezirk","La Tour-de-Treme","3. La Gruyere (Greierz)",7.06667,46.608333,"Freiburg","136. La Tour-de-Treme(Zum Thurm).",1224,"Freiburg","20. La-Tour",655,"Zum Thurm","FALSE",TRUE,TRUE,FALSE,50,1069,106,0,625,600,137,41,1184,12,120,0,"0",339,316,22,50,605,0.0909090909090909,42,734,10.8674346998881,569,0.923664122137405
"294","Lapraz","Orbe-Bezirk","La Praz","13. Orbe (Orbach)",6.4271565,46.6674312,"Vaud","271. La Praz",185,"Vaud","15. Lapraz",236,"FALSE","FALSE",TRUE,TRUE,FALSE,4,180,0,0,95,89,2,183,1,0,55,0,"0",127,109,0,235,1,0,450,896,-25.7882575636083,-51,0.00423728813559322
"295","Lavigny","Morges-Bezirk","Lavigny","10. Morges (Morsee)",6.4044008,46.5012496,"Vaud","170. Lavigny",331,"Vaud","17. Lavigny",321,"FALSE","FALSE",TRUE,TRUE,FALSE,17,309,0,0,170,158,15,317,9,0,73,0,"0",171,150,12,311,10,0,109,529,-31.2633901835123,10,0.0311526479750779
"296","Le Cret","Vivisbach-Bezirk","Le Cret","7. La Veveyse ( Vivisbach)",6.916662,46.616668,"Freiburg","273. Le Cret",478,"Freiburg","6. Le Cret",468,"FALSE","FALSE",TRUE,TRUE,FALSE,1,472,0,0,240,233,0,0,473,0,95,0,"0",229,239,0,0,468,0,44,912,5.16315054784642,10,1
"297","Leehelles","Broye-Bezirk","Lechelles","1.La Broye",7.01603,46.82891,"Freiburg","24. Lechelles (Leitern)",338,"Freiburg","24. Leehelles",230,"Leitern","FALSE",TRUE,TRUE,FALSE,33,296,0,0,170,159,2,26,303,0,47,0,"0",121,109,0,0,230,0,86,551,1.86058297856547,108,1
"298","Lentigny","Sanne-Bezirk","Lentigny","4. La Sarine ( Saane)",7.0036,46.75838,"Freiburg","175. Lentigny (Lentenach)",411,"Freiburg","31. Lentigny",280,"Lentenach","FALSE",TRUE,TRUE,FALSE,30,380,0,0,224,186,0,27,383,2,56,0,"0",132,148,0,9,271,0.0344827586206897,81,722,4.84679029653479,131,0.967857142857143
"299","Les Friques","Broye-Bezirk","Les Friques","1.La Broye",6.983338,46.900001,"Freiburg","21. Les Friques",70,"Freiburg","21. Les Friques",60,"FALSE","FALSE",TRUE,TRUE,FALSE,9,59,1,0,30,39,2,13,55,0,15,0,"0",37,23,0,9,51,0,70,470,0.564635907254402,10,0.85
"300","Lessoc","Greyerz-Bezirk","Lessoc","3. La Gruyere (Greierz)",7.066658,46.499998,"Freiburg","121. Lessoc",284,"Freiburg","21. Lessoc",237,"FALSE","FALSE",TRUE,TRUE,FALSE,1,290,4,0,160,135,10,4,291,0,58,0,"0",109,128,1,0,237,0,748,1068,1.22472280506029,47,1
"301","Leysin","Aigle-Bezirk","Leysin","1. Aigle (Aden)",7.012033,46.3435634,"Vaud","7. Leysin",2892,"Vaud","7. Leysin",433,"FALSE","FALSE",TRUE,TRUE,FALSE,489,1296,197,11,1067,1176,908,1335,826,0,124,0,"0",217,216,0,433,0,0,720,1382,-10.8171799839747,2459,0
"302","Lieffrens","Glane-Bezirk","Lieffrens","2. La Gläne",6.899994,46.633341,"Freiburg","71. Lieffrens",90,"Freiburg","25. Lieffrens",87,"FALSE","FALSE",TRUE,TRUE,FALSE,0,91,0,0,56,35,0,0,91,0,15,0,"0",47,40,0,3,84,0,119,868,3.90591663069657,3,0.96551724137931
"303","Lignerolles","Orbe-Bezirk","Lignerolle","13. Orbe (Orbach)",6.4565477,46.7399571,"Vaud","268. Lignerolle",312,"Vaud","16. Lignerolles",312,"FALSE","FALSE",TRUE,TRUE,FALSE,3,307,1,0,168,143,7,307,4,0,68,0,"0",167,145,7,290,10,0,409,748,-22.5502404129363,0,0.0333333333333333
"304","Lonay","Morges-Bezirk","Lonay","10. Morges (Morsee)",6.5205487,46.5266468,"Vaud","171. Lonay",440,"Vaud","18. Lonay",429,"FALSE","FALSE",TRUE,TRUE,FALSE,39,400,1,0,230,211,25,416,22,0,88,0,"0",211,218,4,423,6,0,64,425,-21.9354626461781,11,0.013986013986014
"305","Lossy","Sanne-Bezirk","Lossy","4. La Sarine ( Saane)",7.108616,46.833891,"Freiburg","176. Lossy",143,"Freiburg","32. Lossy",168,"FALSE","FALSE",TRUE,TRUE,FALSE,25,117,0,0,79,63,0,9,133,2,25,0,"0",77,91,2,10,158,0.0740740740740741,119,630,4.96770767947346,-25,0.94047619047619
"306","Lovattens","Milden(Moudon)-Bezirk","Lovatens","11. Moudon (Milden)",6.8639494,46.6917509,"Vaud","203. Lovatens",261,"Vaud","15. Lovattens",245,"FALSE","FALSE",TRUE,TRUE,FALSE,3,254,1,0,144,114,2,251,7,1,45,0,"0",136,109,22,243,2,0.0217391304347826,226,674,-0.755805848157381,16,0.00816326530612245
"307","Lovens","Sanne-Bezirk","Lovens","4. La Sarine ( Saane)",7.016668,46.766671,"Freiburg","177. Lovens (Loving)",193,"Freiburg","33. Lovens",143,"Loving","FALSE",TRUE,TRUE,FALSE,15,180,0,0,96,99,1,0,195,0,31,0,"0",68,75,0,0,143,0,65,756,5.07900187928064,50,1
"308","lteverolles","Morges-Bezirk","Reverolle","10. Morges (Morsee)",6.4386829,46.5413758,"Vaud","177. Reverolle",166,"Vaud","21. lteverolles.",195,"FALSE","FALSE",TRUE,TRUE,FALSE,3,160,0,0,84,79,0,159,4,0,46,0,"0",112,83,1,193,2,0,108,567,-27.7670448269316,-29,0.0102564102564103
"309","Luins","Rolle-Bezirk","Luins","17. Rolle",6.2736075,46.4428841,"Vaud","333. Luins",232,"Vaud","8. Luins",217,"FALSE","FALSE",TRUE,TRUE,FALSE,7,226,0,0,124,109,16,206,27,0,46,0,"0",115,102,20,199,18,0,273,506,-42.3782212977917,15,0.0829493087557604
